Date,Open,High,Low,Close,Adj Close,Volume
2012-10-10,2054.5,2074.449951171875,2041.0,2048.85009765625,1977.3973388671875,73364
2012-10-11,2049.0,2057.60009765625,2033.1500244140625,2038.699951171875,1967.60107421875,145668
2012-10-12,2026.0,2074.949951171875,2026.0,2044.699951171875,1973.391845703125,260402
2012-10-15,2047.0,2058.89990234375,2036.0,2040.0999755859375,1968.9520263671875,73123
2012-10-16,2016.0,2052.0,2008.3499755859375,2026.1500244140625,1955.4888916015625,61227
2012-10-17,2033.0,2040.0,2018.050048828125,2027.75,1957.032958984375,152077
2012-10-18,2034.0,2055.0,2029.0,2040.25,1969.096923828125,233635
2012-10-19,2049.89990234375,2049.89990234375,2001.0,2010.5999755859375,1940.48095703125,98678
2012-10-22,2033.0,2039.0,1990.050048828125,2022.449951171875,1951.917724609375,317793
2012-10-23,2039.800048828125,2039.800048828125,2002.0,2022.449951171875,1951.917724609375,71073
2012-10-25,2015.0,2052.0,2010.0,2043.050048828125,1971.7994384765625,301396
2012-10-29,2040.0,2046.3499755859375,2022.050048828125,2035.3499755859375,1964.3677978515625,42392
2012-10-30,2035.300048828125,2035.300048828125,2001.25,2012.949951171875,1942.7491455078125,132221
2012-10-31,1988.0,2009.9000244140625,1983.0,1996.199951171875,1926.583251953125,105834
2012-11-01,1991.0,2011.050048828125,1975.0999755859375,1997.5999755859375,1927.934326171875,137231
2012-11-02,2023.0,2028.0,2011.75,2019.8499755859375,1949.4085693359375,53087
2012-11-05,2020.0,2027.800048828125,1992.9000244140625,2014.9000244140625,1944.631103515625,86222
2012-11-06,2015.0,2023.800048828125,2015.0,2019.949951171875,1949.5047607421875,171063
2012-11-07,2017.0,2030.0,2002.050048828125,2022.8499755859375,1952.303955078125,117144
2012-11-08,2020.0,2025.0,1996.0,2015.5999755859375,1945.306640625,104658
2012-11-09,2021.0,2055.14990234375,2011.050048828125,2022.9000244140625,1952.35205078125,121206
2012-11-12,2017.0,2041.9000244140625,2002.0999755859375,2015.0999755859375,1944.823974609375,66891
2012-11-15,1978.0,1978.0,1867.699951171875,1919.050048828125,1852.123779296875,576784
2012-11-16,1921.0,1933.949951171875,1900.0999755859375,1914.4000244140625,1847.635986328125,239750
2012-11-19,1915.0999755859375,1920.0,1885.5999755859375,1905.6500244140625,1839.1910400390625,164842
2012-11-20,1906.0999755859375,1920.0,1885.0,1900.550048828125,1834.2691650390625,392978
2012-11-21,1908.0,1940.1500244140625,1878.0,1932.4000244140625,1865.008056640625,181052
2012-11-22,1921.0,1934.949951171875,1881.5999755859375,1899.449951171875,1833.2071533203125,187404
2012-11-23,1900.0,1913.949951171875,1882.5,1896.050048828125,1829.926025390625,179933
2012-11-26,1900.0,1912.0,1857.0,1868.5999755859375,1803.433349609375,228061
2012-11-27,1879.800048828125,1897.75,1862.3499755859375,1878.6500244140625,1813.1326904296875,231781
2012-11-29,1881.6500244140625,1933.699951171875,1881.6500244140625,1914.800048828125,1848.0220947265625,419354
2012-11-30,1895.699951171875,2154.199951171875,1873.0999755859375,1941.4000244140625,1873.6942138671875,2041947
2012-12-03,1990.0,2016.75,1986.0,1999.75,1930.0093994140625,173745
2012-12-04,1997.0,1997.0,1968.550048828125,1980.75,1911.6719970703125,121777
2012-12-05,1994.699951171875,2005.800048828125,1936.199951171875,1952.75,1884.6485595703125,139546
2012-12-06,1966.0,1990.0,1920.9000244140625,1980.25,1911.1895751953125,147763
2012-12-07,1982.0,1991.5,1952.4000244140625,1962.199951171875,1893.7689208984375,139448
2012-12-10,1963.0,1965.0999755859375,1941.0,1947.5999755859375,1879.6778564453125,127419
2012-12-11,1961.0,2000.0,1950.5999755859375,1978.9000244140625,1909.8865966796875,120525
2012-12-12,1984.0,1996.0,1926.800048828125,1944.5,1876.6861572265625,183915
2012-12-13,1950.0,1965.0,1922.0,1949.25,1881.2706298828125,97830
2012-12-14,1954.0,1997.9000244140625,1954.0,1992.75,1923.2537841796875,119553
2012-12-17,1999.800048828125,1999.800048828125,1959.050048828125,1979.199951171875,1910.176025390625,94070
2012-12-18,1982.25,2024.9000244140625,1974.300048828125,2013.300048828125,1943.0870361328125,129606
2012-12-19,2033.0,2033.0,2009.300048828125,2016.949951171875,1946.6094970703125,196911
2012-12-20,2000.25,2029.9000244140625,2000.25,2012.5,1942.3145751953125,129878
2012-12-21,2000.0,2016.6500244140625,1972.550048828125,1988.5999755859375,1919.24853515625,522262
2012-12-24,1988.0,1993.949951171875,1941.25,1956.550048828125,1888.3162841796875,100104
2012-12-26,1954.9000244140625,1981.5,1953.949951171875,1976.9000244140625,1907.9561767578125,119760
2012-12-27,1980.0999755859375,2008.3499755859375,1955.300048828125,1966.6500244140625,1898.0638427734375,256165
2012-12-28,1970.0,1975.9000244140625,1955.25,1971.75,1902.986083984375,78933
2012-12-31,1961.0,2000.0,1950.3499755859375,1986.300048828125,1917.028564453125,1059236
2013-01-01,1995.0,2030.0,1990.699951171875,2022.800048828125,1952.255615234375,49967
2013-01-02,2032.25,2043.4000244140625,2027.0,2035.25,1964.2713623046875,67886
2013-01-03,2040.0,2056.0,2016.300048828125,2024.8499755859375,1954.234130859375,66389
2013-01-04,2019.0,2049.0,2002.0,2041.9000244140625,1970.6895751953125,55076
2013-01-07,2045.25,2046.5,2016.0,2040.699951171875,1969.5313720703125,47458
2013-01-08,2043.0,2043.0,2010.0,2019.1500244140625,1948.7330322265625,52801
2013-01-09,2005.0999755859375,2021.0,1945.3499755859375,1962.3499755859375,1893.913818359375,150457
2013-01-10,1971.4000244140625,1992.300048828125,1890.0,1899.1500244140625,1832.91796875,683216
2013-01-11,1901.050048828125,1901.050048828125,1860.0,1883.300048828125,1817.62060546875,134174
2013-01-14,1885.0,1885.0,1846.199951171875,1866.1500244140625,1801.068603515625,187086
2013-01-15,1866.1500244140625,1935.0,1845.550048828125,1920.550048828125,1853.571533203125,195235
2013-01-16,1921.0,1929.949951171875,1900.050048828125,1920.699951171875,1853.71630859375,387028
2013-01-17,1925.050048828125,1928.4000244140625,1890.199951171875,1910.3499755859375,1843.7274169921875,115719
2013-01-18,1915.25,1924.800048828125,1881.050048828125,1909.300048828125,1842.7139892578125,217897
2013-01-21,1898.0,1942.0,1865.25,1931.449951171875,1864.0914306640625,218770
2013-01-22,1928.699951171875,1959.0,1910.25,1952.949951171875,1884.841552734375,130052
2013-01-23,1965.0,1989.5,1950.0,1954.6500244140625,1886.482421875,168341
2013-01-24,1956.0,1974.5,1937.4000244140625,1949.8499755859375,1881.849609375,163392
2013-01-25,1954.949951171875,1954.949951171875,1900.0999755859375,1916.6500244140625,1849.8077392578125,106549
2013-01-28,1960.0,1960.0,1878.8499755859375,1886.550048828125,1820.7574462890625,224252
2013-01-29,1886.550048828125,1916.0,1850.300048828125,1857.0999755859375,1792.3343505859375,222058
2013-01-30,1865.199951171875,1890.6500244140625,1860.449951171875,1884.3499755859375,1818.634033203125,214238
2013-01-31,1884.5,1914.800048828125,1870.0,1902.550048828125,1836.19921875,154726
2013-02-01,1918.0,1927.0,1712.3499755859375,1837.75,1773.6590576171875,290743
2013-02-04,1888.699951171875,1913.449951171875,1875.0,1897.3499755859375,1831.1806640625,220610
2013-02-05,1880.0,1932.9000244140625,1875.0999755859375,1925.4000244140625,1858.2525634765625,144330
2013-02-06,1926.0,1980.0,1911.0,1962.6500244140625,1894.2032470703125,229127
2013-02-07,1962.6500244140625,1975.0,1908.1500244140625,1921.300048828125,1854.2955322265625,211928
2013-02-08,1924.0,1943.550048828125,1866.449951171875,1884.449951171875,1818.7303466796875,116674
2013-02-11,1879.0,1924.8499755859375,1860.0999755859375,1912.699951171875,1845.995361328125,92944
2013-02-12,1918.0,1929.6500244140625,1893.449951171875,1920.25,1853.281982421875,71204
2013-02-13,1923.0,1949.0,1905.0,1943.300048828125,1875.5281982421875,135113
2013-02-14,1928.0999755859375,1967.0,1928.0999755859375,1953.199951171875,1885.0830078125,164604
2013-02-15,1941.0,1952.0,1910.0999755859375,1930.0,1862.69189453125,84250
2013-02-18,1921.0,1929.0,1900.3499755859375,1905.800048828125,1839.3359375,45828
2013-02-19,1908.0,1964.0,1890.1500244140625,1943.6500244140625,1875.8658447265625,58587
2013-02-20,1955.0,1966.0,1925.25,1949.449951171875,1881.4635009765625,115636
2013-02-21,1926.300048828125,1952.0,1926.1500244140625,1938.5999755859375,1870.991943359375,349520
2013-02-22,1924.0999755859375,1950.0,1920.6500244140625,1940.9000244140625,1873.2119140625,115275
2013-02-25,1945.0,1945.0,1901.3499755859375,1912.0999755859375,1845.4161376953125,101791
2013-02-26,1901.0,1918.6500244140625,1890.25,1905.699951171875,1839.2392578125,160911
2013-02-27,1908.0,1912.3499755859375,1892.1500244140625,1900.199951171875,1833.9310302734375,171757
2013-02-28,1899.6500244140625,1970.0999755859375,1839.5,1868.050048828125,1802.9024658203125,336658
2013-03-01,1870.0,1919.0,1864.949951171875,1886.5999755859375,1820.805419921875,157185
2013-03-04,1863.0,1864.0,1837.0,1848.300048828125,1783.8411865234375,224083
2013-03-05,1855.0,1909.9000244140625,1831.0,1901.0999755859375,1834.7999267578125,198297
2013-03-06,1890.0,1910.0,1886.3499755859375,1900.0999755859375,1833.8348388671875,281284
2013-03-07,1897.0,1897.0,1867.75,1879.300048828125,1813.76025390625,182545
2013-03-08,1873.0999755859375,1919.0,1873.0999755859375,1900.6500244140625,1834.36572265625,94307
2013-03-11,1890.0,1906.800048828125,1890.0,1897.0,1830.8428955078125,126256
2013-03-12,1899.949951171875,1919.9000244140625,1878.5,1905.0999755859375,1838.66015625,233356
2013-03-13,1900.0,1920.0,1897.9000244140625,1905.3499755859375,1838.901611328125,238225
2013-03-14,1894.0999755859375,1918.0,1889.0,1908.75,1842.18310546875,148291
2013-03-15,1910.25,1941.0,1910.25,1923.1500244140625,1856.0809326171875,323989
2013-03-18,1910.0,1937.5,1898.25,1903.949951171875,1837.5506591796875,179606
2013-03-19,1905.0,1921.9000244140625,1860.449951171875,1883.949951171875,1818.247802734375,167962
2013-03-20,1881.0,1881.0,1812.6500244140625,1844.949951171875,1780.6080322265625,330057
2013-03-21,1835.0999755859375,1895.0,1835.0999755859375,1860.050048828125,1795.1815185546875,138420
2013-03-22,1850.300048828125,1891.5,1846.8499755859375,1853.5,1788.8597412109375,190641
2013-03-25,1860.0999755859375,1876.050048828125,1856.050048828125,1862.699951171875,1797.7388916015625,153900
2013-03-26,1855.0,1865.050048828125,1836.800048828125,1848.25,1783.79296875,139906
2013-03-28,1830.0,1893.949951171875,1816.699951171875,1868.949951171875,1803.77099609375,407233
2013-04-01,1860.050048828125,1882.800048828125,1841.0,1865.1500244140625,1800.1036376953125,257210
2013-04-02,1858.0,1865.0,1830.0,1856.300048828125,1791.562255859375,235315
2013-04-03,1857.5,1865.449951171875,1832.25,1851.699951171875,1787.12255859375,144084
2013-04-04,1840.0,1847.0,1731.0999755859375,1743.3499755859375,1682.55126953125,204519
2013-04-05,1742.6500244140625,1789.0,1737.050048828125,1771.550048828125,1709.767822265625,95182
2013-04-08,1770.0999755859375,1798.0,1754.3499755859375,1789.699951171875,1727.2847900390625,126990
2013-04-09,1800.0,1831.699951171875,1788.0,1800.550048828125,1737.7564697265625,162801
2013-04-10,1805.25,1809.0,1758.1500244140625,1792.0999755859375,1729.6011962890625,95262
2013-04-11,1802.25,1805.0,1771.0,1787.5999755859375,1725.258056640625,154332
2013-04-12,1786.0,1824.0,1771.25,1815.449951171875,1752.1368408203125,132134
2013-04-15,1810.0,1885.8499755859375,1810.0,1872.3499755859375,1807.0523681640625,238120
2013-04-16,1860.0,1911.699951171875,1850.699951171875,1896.8499755859375,1830.6978759765625,332577
2013-04-17,1890.5,1905.0,1886.1500244140625,1897.6500244140625,1831.4703369140625,276803
2013-04-18,1893.0,1935.0,1875.0,1927.6500244140625,1860.424072265625,174586
2013-04-22,1931.800048828125,1931.800048828125,1858.0,1871.5999755859375,1806.32861328125,289632
2013-04-23,1880.0,1880.0,1855.050048828125,1865.5999755859375,1800.5380859375,222160
2013-04-25,1869.0,1940.0,1869.0,1929.949951171875,1862.6436767578125,437288
2013-04-26,1929.449951171875,1934.6500244140625,1881.0999755859375,1908.4000244140625,1841.8453369140625,115233
2013-04-29,1915.25,1930.0,1885.199951171875,1918.25,1851.3515625,80984
2013-04-30,1913.0999755859375,1920.0,1875.300048828125,1900.8499755859375,1834.55859375,225526
2013-05-02,1900.0,1929.1500244140625,1866.75,1882.6500244140625,1816.9932861328125,279898
2013-05-03,1883.0,1903.5,1865.0,1886.300048828125,1820.515869140625,187931
2013-05-06,1890.3499755859375,1920.0,1881.25,1911.5,1844.837158203125,374197
2013-05-07,1911.5,1937.0,1905.5999755859375,1928.550048828125,1861.29248046875,410178
2013-05-08,1932.0,1996.9000244140625,1925.0,1978.199951171875,1909.2109375,972546
2013-05-09,1980.0,2009.0,1980.0,2002.0,1932.1806640625,242692
2013-05-10,1997.5,2023.1500244140625,1970.25,1977.6500244140625,1908.68017578125,174154
2013-05-13,1980.300048828125,1989.0,1943.0999755859375,1955.800048828125,1887.5924072265625,84152
2013-05-14,1964.9000244140625,1979.9000244140625,1958.050048828125,1973.75,1904.9163818359375,152281
2013-05-15,1980.0,1988.0,1957.949951171875,1973.550048828125,1904.7232666015625,241041
2013-05-16,1973.550048828125,2007.6500244140625,1967.0999755859375,2002.800048828125,1932.953369140625,171224
2013-05-17,2009.9000244140625,2035.0,2009.3499755859375,2016.75,1946.4166259765625,149468
2013-05-20,2017.0,2069.050048828125,2010.050048828125,2020.050048828125,1949.601318359375,192118
2013-05-21,2022.0,2024.9000244140625,1913.6500244140625,1929.1500244140625,1861.8717041015625,236742
2013-05-22,1938.6500244140625,1969.0,1927.75,1950.300048828125,1882.2840576171875,122934
2013-05-23,1935.0,1973.9000244140625,1925.8499755859375,1954.1500244140625,1885.9996337890625,157237
2013-05-24,1955.25,1968.0,1925.75,1944.199951171875,1876.3968505859375,113566
2013-05-27,1941.0999755859375,2025.0,1941.0999755859375,2013.6500244140625,1943.4248046875,123617
2013-05-28,2015.0,2015.0,1965.050048828125,1980.25,1911.1895751953125,87550
2013-05-29,1975.0,1988.3499755859375,1945.0999755859375,1978.3499755859375,1909.355712890625,66529
2013-05-30,1962.25,2000.0,1957.800048828125,1988.050048828125,1918.7176513671875,140533
2013-05-31,1985.0,1994.3499755859375,1855.1500244140625,1878.300048828125,1812.795166015625,147689
2013-06-03,1887.0,1893.75,1840.5,1858.550048828125,1793.7337646484375,190310
2013-06-04,1869.9000244140625,1890.0,1830.5999755859375,1868.5,1803.336669921875,223198
2013-06-05,1860.0999755859375,1865.0,1830.550048828125,1853.9000244140625,1789.2459716796875,100082
2013-06-06,1847.5,1905.0,1827.0,1894.5999755859375,1828.5267333984375,127647
2013-06-07,1899.0,1902.3499755859375,1853.949951171875,1860.199951171875,1795.3262939453125,127357
2013-06-10,1865.0999755859375,1905.4000244140625,1865.0999755859375,1893.449951171875,1827.4166259765625,86536
2013-06-11,1885.0,1885.0,1830.0,1857.699951171875,1792.9130859375,102398
2013-06-12,1850.300048828125,1860.050048828125,1829.699951171875,1841.0999755859375,1776.8924560546875,100511
2013-06-13,1815.0,1835.699951171875,1805.1500244140625,1822.25,1758.69970703125,117814
2013-06-14,1846.0,1884.699951171875,1820.0,1874.0,1808.644775390625,137306
2013-06-17,1875.25,1917.5999755859375,1846.5,1911.25,1844.595947265625,38646
2013-06-18,1892.0,1907.75,1863.0,1865.9000244140625,1800.8272705078125,126631
2013-06-19,1878.699951171875,1878.699951171875,1820.3499755859375,1837.9000244140625,1773.803955078125,306135
2013-06-20,1821.0,1824.0,1775.300048828125,1817.0,1753.6326904296875,387248
2013-06-21,1806.0,1828.9000244140625,1776.0,1813.1500244140625,1749.9171142578125,117462
2013-06-24,1800.25,1805.449951171875,1763.0,1781.699951171875,1719.5638427734375,110002
2013-06-25,1775.0,1810.949951171875,1775.0,1786.25,1723.9552001953125,90759
2013-06-26,1799.0,1799.0,1760.0999755859375,1775.6500244140625,1713.7247314453125,104592
2013-06-27,1799.0,1898.0,1775.5999755859375,1877.5999755859375,1812.119384765625,378206
2013-06-28,1875.8499755859375,1900.0,1866.0,1877.0,1811.54052734375,210562
2013-07-01,1879.0,1949.0,1876.6500244140625,1932.300048828125,1864.911865234375,167922
2013-07-02,1925.0,1937.75,1906.800048828125,1923.199951171875,1856.1290283203125,72997
2013-07-03,1901.3499755859375,1921.949951171875,1895.0,1909.0,1842.4244384765625,66479
2013-07-04,1917.25,1924.6500244140625,1903.300048828125,1907.0,1840.4940185546875,35677
2013-07-05,1924.0,1931.0,1890.3499755859375,1926.25,1859.0728759765625,32102
2013-07-08,1890.0999755859375,1945.0,1848.699951171875,1888.050048828125,1822.2052001953125,396469
2013-07-09,1925.0,1937.800048828125,1889.4000244140625,1930.25,1862.93310546875,86087
2013-07-10,1930.0,1975.3499755859375,1913.8499755859375,1953.199951171875,1885.0830078125,155998
2013-07-11,1976.9000244140625,1988.0,1967.6500244140625,1980.1500244140625,1911.0931396484375,244998
2013-07-12,1999.949951171875,1999.949951171875,1919.5,1939.699951171875,1872.0538330078125,222931
2013-07-15,1937.9000244140625,1950.0,1924.800048828125,1941.6500244140625,1873.935791015625,103916
2013-07-16,1918.9000244140625,1942.0,1899.800048828125,1933.5,1866.0699462890625,75689
2013-07-17,1938.0,1972.0,1920.0999755859375,1940.1500244140625,1881.2447509765625,313681
2013-07-18,1936.9000244140625,1939.0,1912.5999755859375,1924.3499755859375,1865.9244384765625,100045
2013-07-19,1934.800048828125,1934.800048828125,1910.0,1930.25,1871.6453857421875,124511
2013-07-22,1922.8499755859375,1935.199951171875,1880.5,1919.5999755859375,1861.318603515625,137252
2013-07-23,1930.0,1943.0,1891.5,1910.6500244140625,1852.640380859375,110509
2013-07-24,1900.0,1925.050048828125,1885.0,1918.800048828125,1860.5430908203125,63243
2013-07-25,1915.0,1920.949951171875,1842.0,1854.1500244140625,1797.8558349609375,309950
2013-07-26,1845.1500244140625,1878.9000244140625,1845.1500244140625,1864.949951171875,1808.327880859375,58028
2013-07-29,1841.0,1894.9000244140625,1836.0,1880.5999755859375,1823.5028076171875,127930
2013-07-30,1886.4000244140625,1895.0,1861.0,1871.75,1814.9215087890625,33492
2013-07-31,1864.800048828125,1889.949951171875,1823.550048828125,1836.6500244140625,1780.8870849609375,89031
2013-08-01,1834.9000244140625,1834.9000244140625,1803.300048828125,1817.949951171875,1762.7547607421875,218721
2013-08-02,1821.25,1832.949951171875,1755.6500244140625,1779.1500244140625,1725.1328125,63123
2013-08-05,1780.0,1795.6500244140625,1764.0,1773.4000244140625,1719.557373046875,122191
2013-08-06,1760.0,1772.1500244140625,1656.3499755859375,1670.5999755859375,1619.878662109375,277493
2013-08-07,1670.0,1677.9000244140625,1624.949951171875,1642.5999755859375,1592.728759765625,460038
2013-08-08,1632.199951171875,1684.6500244140625,1632.199951171875,1671.8499755859375,1621.0908203125,399982
2013-08-12,1680.25,1719.0,1626.5999755859375,1688.8499755859375,1637.5745849609375,125092
2013-08-13,1675.3499755859375,1709.800048828125,1645.8499755859375,1695.699951171875,1644.21630859375,148869
2013-08-14,1699.0,1740.0,1671.199951171875,1727.75,1675.2935791015625,166735
2013-08-16,1719.0,1749.699951171875,1637.9000244140625,1684.0,1632.87158203125,343203
2013-08-19,1694.0,1694.0,1637.1500244140625,1654.6500244140625,1604.4130859375,286552
2013-08-20,1637.0,1658.949951171875,1616.050048828125,1647.0999755859375,1597.092041015625,267966
2013-08-21,1663.9000244140625,1663.9000244140625,1605.0,1625.9000244140625,1576.5360107421875,365998
2013-08-22,1610.0,1648.699951171875,1604.1500244140625,1634.449951171875,1584.8260498046875,1088048
2013-08-23,1620.0,1640.0,1565.0,1580.699951171875,1532.7080078125,624269
2013-08-26,1586.199951171875,1610.800048828125,1573.0,1596.4000244140625,1547.931396484375,142479
2013-08-27,1583.25,1605.0,1540.0,1550.699951171875,1503.618896484375,183236
2013-08-28,1527.550048828125,1535.0,1450.0,1463.699951171875,1419.2603759765625,528963
2013-08-29,1470.0,1490.0,1411.9000244140625,1447.949951171875,1403.988525390625,311732
2013-08-30,1441.0,1498.5,1428.0,1474.8499755859375,1430.0716552734375,272543
2013-09-02,1489.5999755859375,1533.9000244140625,1468.75,1498.4000244140625,1452.90673828125,68125
2013-09-03,1510.0,1520.0,1441.0,1444.699951171875,1400.837158203125,148101
2013-09-04,1449.699951171875,1508.75,1402.3499755859375,1488.0,1442.822509765625,673692
2013-09-05,1516.0,1583.0,1499.0,1539.4000244140625,1492.6622314453125,104681
2013-09-06,1540.0,1624.9000244140625,1473.25,1601.050048828125,1552.4403076171875,173597
2013-09-10,1608.0,1750.050048828125,1603.800048828125,1707.5,1655.6583251953125,180094
2013-09-11,1710.0,1740.0,1687.199951171875,1734.8499755859375,1682.1781005859375,201269
2013-09-12,1784.0,1828.0,1725.3499755859375,1758.8499755859375,1705.4493408203125,699672
2013-09-13,1750.0,1759.9000244140625,1701.550048828125,1720.8499755859375,1668.60302734375,175614
2013-09-16,1749.550048828125,1765.0,1640.0,1648.75,1598.69189453125,170288
2013-09-17,1649.0,1710.0,1633.949951171875,1699.6500244140625,1648.046630859375,102371
2013-09-18,1699.8499755859375,1730.8499755859375,1684.6500244140625,1717.050048828125,1664.9183349609375,172239
2013-09-19,1755.550048828125,1787.050048828125,1733.0,1766.6500244140625,1713.0123291015625,229392
2013-09-20,1769.0,1884.949951171875,1746.1500244140625,1854.4000244140625,1798.0982666015625,164273
2013-09-23,1830.0999755859375,1875.0,1785.199951171875,1790.5999755859375,1736.2352294921875,81288
2013-09-24,1800.0,1829.949951171875,1791.0,1819.8499755859375,1764.59716796875,119691
2013-09-25,1810.0,1813.9000244140625,1772.4000244140625,1796.949951171875,1742.392333984375,206689
2013-09-26,1799.9000244140625,1837.550048828125,1775.9000244140625,1808.699951171875,1753.7857666015625,183798
2013-09-27,1804.0,1849.0,1792.0,1829.0,1773.469482421875,135378
2013-09-30,1811.0,1839.0,1790.0999755859375,1809.300048828125,1754.3675537109375,98176
2013-10-01,1818.0,1822.800048828125,1791.0,1813.300048828125,1758.2462158203125,134817
2013-10-03,1820.0,1912.0,1814.1500244140625,1892.0,1834.5565185546875,231321
2013-10-04,1878.0,1941.800048828125,1878.0,1910.4000244140625,1852.39794921875,234871
2013-10-07,1882.0,1917.8499755859375,1864.800048828125,1905.4000244140625,1847.5496826171875,70564
2013-10-08,1908.0,1950.699951171875,1895.0,1944.6500244140625,1885.608154296875,203336
