Date,Open,High,Low,Close,Adj Close,Volume
2012-10-10,430.5,432.6499938964844,424.5,425.875,394.843994140625,1328716
2012-10-11,426.5,428.8999938964844,421.42498779296875,425.17498779296875,394.1949768066406,2012474
2012-10-12,425.0,431.0,425.0,427.1000061035156,395.979736328125,973046
2012-10-15,428.0,431.5,425.7749938964844,429.0,397.7413024902344,1343426
2012-10-16,430.0,432.8500061035156,411.5,412.7250061035156,382.6521911621094,2984004
2012-10-17,416.8999938964844,417.04998779296875,409.5,413.32501220703125,383.20843505859375,3836722
2012-10-18,415.125,420.2749938964844,411.75,418.54998779296875,388.0527648925781,2435976
2012-10-19,419.0,419.04998779296875,410.5,411.875,381.8641052246094,1913796
2012-10-22,410.875,419.7749938964844,409.54998779296875,417.29998779296875,386.8938293457031,2247784
2012-10-23,419.5,419.5249938964844,412.20001220703125,414.29998779296875,384.1123962402344,1399528
2012-10-25,416.375,431.67498779296875,414.32501220703125,428.95001220703125,397.6949768066406,6681196
2012-10-29,441.45001220703125,449.8500061035156,441.45001220703125,444.42498779296875,412.0423889160156,2671916
2012-10-30,446.2250061035156,449.5,433.70001220703125,436.82501220703125,404.9962158203125,2421606
2012-10-31,438.0,444.5,438.0,442.2250061035156,410.002685546875,2219132
2012-11-01,443.5,451.95001220703125,439.75,449.8999938964844,417.118408203125,2708222
2012-11-02,454.95001220703125,460.5,453.17498779296875,458.7250061035156,425.3004150390625,3453854
2012-11-05,459.0,459.95001220703125,453.20001220703125,455.25,422.0786437988281,1085646
2012-11-06,453.0,460.45001220703125,451.6000061035156,457.4750061035156,424.1414794921875,1427522
2012-11-07,457.5,464.0,456.0,459.79998779296875,426.2970886230469,1838264
2012-11-08,455.07501220703125,461.75,454.1000061035156,457.04998779296875,423.7474670410156,1368402
2012-11-09,457.04998779296875,461.95001220703125,453.29998779296875,454.70001220703125,421.5687255859375,1026656
2012-11-12,456.5,458.79998779296875,450.0249938964844,452.79998779296875,419.8070983886719,1190764
2012-11-15,451.0,452.54998779296875,445.07501220703125,450.82501220703125,417.9760437011719,1550830
2012-11-16,449.0,455.8500061035156,445.54998779296875,447.2250061035156,414.63836669921875,1580698
2012-11-19,447.5,456.70001220703125,447.5,454.3999938964844,421.29058837890625,2597128
2012-11-20,456.3500061035156,471.20001220703125,456.3500061035156,469.25,435.05853271484375,5080080
2012-11-21,471.3999938964844,475.45001220703125,468.07501220703125,472.0249938964844,437.63128662109375,3204064
2012-11-22,473.04998779296875,479.5,469.8500061035156,477.67498779296875,442.86956787109375,2460064
2012-11-23,477.625,478.7749938964844,473.70001220703125,477.0249938964844,442.2669982910156,1261182
2012-11-26,478.8500061035156,480.32501220703125,460.0249938964844,461.0249938964844,427.432861328125,4127288
2012-11-27,464.125,468.5,461.25,464.17498779296875,430.353271484375,3183710
2012-11-29,464.5,471.4750061035156,461.07501220703125,466.95001220703125,432.92608642578125,4789062
2012-11-30,467.0,475.5,462.5,473.5,438.99884033203125,2966406
2012-12-03,474.95001220703125,482.75,474.4750061035156,478.82501220703125,443.93585205078125,2507742
2012-12-04,477.0,478.5,468.3500061035156,469.3500061035156,435.15130615234375,1401692
2012-12-05,470.625,473.45001220703125,464.1499938964844,465.04998779296875,431.1645812988281,2058044
2012-12-06,467.25,469.0,456.95001220703125,464.42498779296875,430.5850830078125,3167508
2012-12-07,465.25,474.70001220703125,465.25,469.6000061035156,435.38299560546875,2634598
2012-12-10,471.0,471.0,461.8500061035156,464.6499938964844,430.793701171875,1422454
2012-12-11,465.0249938964844,467.3999938964844,461.79998779296875,464.875,431.0022888183594,1873574
2012-12-12,466.17498779296875,477.1499938964844,466.17498779296875,474.75,440.15777587890625,5889234
